data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-18 18:44:12.500849,thanos::sroute:14465f3f-3911-46b4-9256-0ddc7f55b293,FTL,trip-153729625250061939,IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-19 03:18:39.734904,2018-09-19 07:52:54.789491,274.0,True,66,2018-09-19 04:37:24,66.97064803726859,186.0,53.0,74.9281,3.509433962264151,31.0,18.0,26.8598,1.7222222222222223
training,2018-09-18 18:44:12.500849,thanos::sroute:14465f3f-3911-46b4-9256-0ddc7f55b293,FTL,trip-153729625250061939,IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-19 03:18:39.734904,2018-09-19 07:52:54.789491,274.0,False,87,2018-09-19 03:39:25,87.4509291314672,244.0,72.0,97.2311,3.388888888888889,57.0,18.0,22.303,3.1666666666666665
training,2018-09-19 16:26:15.552816,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153737437555259029,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,566.0,True,9,2018-09-19 23:55:17,9.986416911850304,24.0,8.0,12.5839,3.0,24.0,8.0,12.5839,3.0
training,2018-09-19 16:26:15.552816,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153737437555259029,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,566.0,True,18,2018-09-19 23:19:18,18.476590752818066,59.0,24.0,30.2157,2.458333333333333,35.0,15.0,17.6318,2.333333333333333
training,2018-09-19 16:26:15.552816,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153737437555259029,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,566.0,True,27,2018-09-19 21:59:17,27.73723936710438,140.0,23.0,32.8774,6.086956521739131,80.0,23.0,29.6465,3.4782608695652173
training,2018-09-19 16:26:15.552816,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153737437555259029,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,566.0,True,36,2018-09-19 21:27:19,36.40597285621565,171.0,32.0,45.3996,5.34375,31.0,8.0,12.522200000000002,3.875
training,2018-09-19 16:26:15.552816,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153737437555259029,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,566.0,True,45,2018-09-19 21:03:17,45.17105114328619,196.0,39.0,55.4082,5.0256410256410255,24.0,7.0,10.0086,3.4285714285714284
training,2018-09-19 16:26:15.552816,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153737437555259029,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,566.0,True,54,2018-09-19 20:45:19,54.09859845237054,213.0,54.0,65.4061,3.9444444444444446,17.0,14.0,10.0059,1.2142857142857142
training,2018-09-19 16:26:15.552816,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153737437555259029,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,566.0,True,63,2018-09-19 20:27:19,63.70849769479256,231.0,74.0,79.2714,3.121621621621621,18.0,20.0,13.8653,0.9
training,2018-09-19 16:26:15.552816,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153737437555259029,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,566.0,True,72,2018-09-19 18:35:21,73.30915995935086,343.0,75.0,103.7336,4.573333333333333,111.0,14.0,11.6342,7.928571428571429
training,2018-09-19 16:26:15.552816,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153737437555259029,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,566.0,True,81,2018-09-19 18:21:20,81.12948083136,357.0,81.0,112.3543,4.407407407407407,14.0,8.0,11.4465,1.75
training,2018-09-19 16:26:15.552816,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153737437555259029,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-19 16:26:15.552816,2018-09-20 01:53:05.740863,566.0,False,85,2018-09-19 17:57:19,85.6092514051837,381.0,89.0,123.0684,4.280898876404494,24.0,7.0,10.7141,3.4285714285714284
training,2018-09-18 04:30:04.750977,thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,FTL,trip-153724500475075153,IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-18 04:30:04.750977,2018-09-18 10:46:01.414075,375.0,True,22,2018-09-18 10:04:14,22.339870975600608,30.0,17.0,24.8181,1.7647058823529411,30.0,17.0,24.8181,1.7647058823529411
training,2018-09-18 04:30:04.750977,thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,FTL,trip-153724500475075153,IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-18 04:30:04.750977,2018-09-18 10:46:01.414075,375.0,True,44,2018-09-18 09:36:09,45.04119985576156,58.0,34.0,48.5431,1.7058823529411764,28.0,16.0,23.7249,1.75
training,2018-09-18 04:30:04.750977,thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,FTL,trip-153724500475075153,IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-18 04:30:04.750977,2018-09-18 10:46:01.414075,375.0,True,66,2018-09-18 09:10:15,66.19419984731829,83.0,49.0,69.8478,1.6938775510204085,25.0,15.0,21.3047,1.6666666666666667
training,2018-09-18 04:30:04.750977,thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,FTL,trip-153724500475075153,IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-18 04:30:04.750977,2018-09-18 10:46:01.414075,375.0,True,88,2018-09-18 08:40:13,88.1785171535123,114.0,67.0,94.3786,1.7014925373134329,30.0,18.0,24.5308,1.6666666666666667
training,2018-09-18 04:30:04.750977,thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,FTL,trip-153724500475075153,IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-18 04:30:04.750977,2018-09-18 10:46:01.414075,375.0,True,110,2018-09-18 08:00:13,110.60361581440748,154.0,84.0,118.1196,1.8333333333333333,40.0,16.0,23.741,2.5
training,2018-09-18 04:30:04.750977,thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,FTL,trip-153724500475075153,IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-18 04:30:04.750977,2018-09-18 10:46:01.414075,375.0,True,132,2018-09-18 07:32:13,133.56986866507643,182.0,103.0,145.11339999999998,1.766990291262136,28.0,19.0,26.9938,1.4736842105263157
training,2018-09-18 04:30:04.750977,thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,FTL,trip-153724500475075153,IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-18 04:30:04.750977,2018-09-18 10:46:01.414075,375.0,True,154,2018-09-18 07:06:12,154.5078735880493,208.0,115.0,162.2148,1.808695652173913,26.0,19.0,27.8753,1.368421052631579
training,2018-09-18 04:30:04.750977,thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,FTL,trip-153724500475075153,IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-18 04:30:04.750977,2018-09-18 10:46:01.414075,375.0,False,174,2018-09-18 06:42:11,174.28631186013294,232.0,130.0,181.9637,1.7846153846153847,24.0,15.0,19.748900000000003,1.6
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND847212AAA,Madhubani_Bardivan_D (Bihar),2018-09-29 20:43:00.892752,2018-09-30 01:49:27.443064,306.0,True,22,2018-09-30 00:59:30,22.63600580635156,38.0,27.0,31.7753,1.4074074074074074,38.0,27.0,31.7753,1.4074074074074074
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND847212AAA,Madhubani_Bardivan_D (Bihar),2018-09-29 20:43:00.892752,2018-09-30 01:49:27.443064,306.0,True,44,2018-09-30 00:32:30,45.65433196145442,65.0,45.0,57.7126,1.4444444444444444,27.0,18.0,25.9373,1.5
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND847212AAA,Madhubani_Bardivan_D (Bihar),2018-09-29 20:43:00.892752,2018-09-30 01:49:27.443064,306.0,True,66,2018-09-29 23:56:31,66.40876607209069,101.0,65.0,84.7319,1.553846153846154,35.0,19.0,27.0193,1.8421052631578947
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND847212AAA,Madhubani_Bardivan_D (Bihar),2018-09-29 20:43:00.892752,2018-09-30 01:49:27.443064,306.0,False,73,2018-09-29 23:41:29,73.76430789455108,117.0,72.0,95.5397,1.625,15.0,7.0,10.8078,2.142857142857143
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND847212AAA,Madhubani_Bardivan_D (Bihar),IND847226AAA,Jaynagar_Wardno6_D (Bihar),2018-09-30 01:49:27.443064,2018-09-30 04:09:54.834217,140.0,True,22,2018-09-30 03:20:30,22.022616676013865,36.0,30.0,38.5395,1.2,36.0,30.0,38.5395,1.2
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND847212AAA,Madhubani_Bardivan_D (Bihar),IND847226AAA,Jaynagar_Wardno6_D (Bihar),2018-09-30 01:49:27.443064,2018-09-30 04:09:54.834217,140.0,False,28,2018-09-30 03:02:35,28.179513887633995,53.0,27.0,37.0703,1.962962962962963,17.0,8.0,6.4544,2.125
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND847226AAA,Jaynagar_Wardno6_D (Bihar),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),2018-09-30 04:09:54.834217,2018-09-30 16:07:09.888910,717.0,True,22,2018-09-30 15:20:29,22.145663080340302,36.0,22.0,32.041,1.6363636363636365,36.0,22.0,32.041,1.6363636363636365
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND847226AAA,Jaynagar_Wardno6_D (Bihar),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),2018-09-30 04:09:54.834217,2018-09-30 16:07:09.888910,717.0,True,44,2018-09-30 06:20:31,44.22564731767727,575.0,39.0,55.4106,14.743589743589745,539.0,16.0,23.3696,33.6875
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND847226AAA,Jaynagar_Wardno6_D (Bihar),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),2018-09-30 04:09:54.834217,2018-09-30 16:07:09.888910,717.0,True,66,2018-09-30 05:41:29,66.5748455281126,615.0,60.0,85.4193,10.25,39.0,21.0,30.0087,1.8571428571428568
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND847226AAA,Jaynagar_Wardno6_D (Bihar),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),2018-09-30 04:09:54.834217,2018-09-30 16:07:09.888910,717.0,True,88,2018-09-30 05:05:30,88.13714177616097,651.0,81.0,113.9969,8.037037037037036,35.0,20.0,28.5776,1.75
test,2018-09-29 20:43:00.892752,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153825378089249497,IND847226AAA,Jaynagar_Wardno6_D (Bihar),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),2018-09-30 04:09:54.834217,2018-09-30 16:07:09.888910,717.0,False,93,2018-09-30 04:47:33,93.09268545833294,668.0,83.0,117.9869,8.048192771084338,17.0,2.0,3.99,8.5
test,2018-09-30 04:01:00.013381,thanos::sroute:8a4a0dea-e94e-4a9b-86fc-f9d79005985c,Carting,trip-153828006001311996,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND122001AAA,GGN_DPC (Haryana),2018-09-30 04:01:00.013381,2018-09-30 05:55:35.022092,114.0,True,9,2018-09-30 05:38:32,10.069540368571666,14.0,12.0,11.6842,1.1666666666666667,14.0,12.0,11.6842,1.1666666666666667
test,2018-09-30 04:01:00.013381,thanos::sroute:8a4a0dea-e94e-4a9b-86fc-f9d79005985c,Carting,trip-153828006001311996,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND122001AAA,GGN_DPC (Haryana),2018-09-30 04:01:00.013381,2018-09-30 05:55:35.022092,114.0,True,18,2018-09-30 05:26:30,18.43957254465777,27.0,20.0,20.3589,1.35,12.0,8.0,8.674700000000001,1.5
test,2018-09-30 04:01:00.013381,thanos::sroute:8a4a0dea-e94e-4a9b-86fc-f9d79005985c,Carting,trip-153828006001311996,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND122001AAA,GGN_DPC (Haryana),2018-09-30 04:01:00.013381,2018-09-30 05:55:35.022092,114.0,True,27,2018-09-30 05:11:34,27.473872408234616,41.0,30.0,30.6854,1.3666666666666667,14.0,9.0,10.3265,1.5555555555555556
test,2018-09-30 04:01:00.013381,thanos::sroute:8a4a0dea-e94e-4a9b-86fc-f9d79005985c,Carting,trip-153828006001311996,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND122001AAA,GGN_DPC (Haryana),2018-09-30 04:01:00.013381,2018-09-30 05:55:35.022092,114.0,False,29,2018-09-30 04:44:31,29.66853494100496,68.0,34.0,34.733,2.0,27.0,4.0,4.0476,6.75
training,2018-09-14 09:35:25.106157,thanos::sroute:1c54d04c-24d8-4975-b53f-259dc1aa20a1,Carting,trip-153691772510591871,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560058AAD,Bengaluru_Peenya_L (Karnataka),2018-09-14 09:35:25.106157,2018-09-14 14:08:59.952449,273.0,True,9,2018-09-14 12:51:24,10.653348926039689,37.0,21.0,16.1303,1.761904761904762,37.0,21.0,16.1303,1.761904761904762
training,2018-09-14 09:35:25.106157,thanos::sroute:1c54d04c-24d8-4975-b53f-259dc1aa20a1,Carting,trip-153691772510591871,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560058AAD,Bengaluru_Peenya_L (Karnataka),2018-09-14 09:35:25.106157,2018-09-14 14:08:59.952449,273.0,False,10,2018-09-14 12:51:24,10.656099402179624,37.0,21.0,16.1303,1.761904761904762,0.0,0.0,0.0,-1.0
training,2018-09-20 23:39:22.472939,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,FTL,trip-153748676247268853,IND507111AAA,Bhadrachalam_ITDARd_D (Telangana),IND507117AAB,Manuguru_AskNagar_D (Telangana),2018-09-21 04:35:31.444752,2018-09-21 05:49:38.771500,74.0,True,22,2018-09-21 05:17:23,23.733475656130537,27.0,22.0,24.1992,1.2272727272727273,27.0,22.0,24.1992,1.2272727272727273
training,2018-09-20 23:39:22.472939,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,FTL,trip-153748676247268853,IND507111AAA,Bhadrachalam_ITDARd_D (Telangana),IND507117AAB,Manuguru_AskNagar_D (Telangana),2018-09-21 04:35:31.444752,2018-09-21 05:49:38.771500,74.0,False,29,2018-09-21 04:53:19,29.914746192197107,52.0,32.0,37.0676,1.625,24.0,9.0,12.8684,2.6666666666666665
training,2018-09-20 23:39:22.472939,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,FTL,trip-153748676247268853,IND507117AAB,Manuguru_AskNagar_D (Telangana),IND507303AAA,Sathupally_VidyaNGR_D (Telangana),2018-09-21 05:49:38.771500,2018-09-21 09:13:01.154332,203.0,True,22,2018-09-21 08:33:21,24.263862206600404,32.0,43.0,28.7031,0.7441860465116279,32.0,43.0,28.7031,0.7441860465116279
training,2018-09-20 23:39:22.472939,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,FTL,trip-153748676247268853,IND507117AAB,Manuguru_AskNagar_D (Telangana),IND507303AAA,Sathupally_VidyaNGR_D (Telangana),2018-09-21 05:49:38.771500,2018-09-21 09:13:01.154332,203.0,True,44,2018-09-21 07:25:48,44.12204949121014,99.0,55.0,76.88,1.8,67.0,60.0,40.1889,1.1166666666666667
training,2018-09-20 23:39:22.472939,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,FTL,trip-153748676247268853,IND507117AAB,Manuguru_AskNagar_D (Telangana),IND507303AAA,Sathupally_VidyaNGR_D (Telangana),2018-09-21 05:49:38.771500,2018-09-21 09:13:01.154332,203.0,True,66,2018-09-21 06:31:22,67.15769977010858,154.0,82.0,111.1645,1.8780487804878048,54.0,27.0,34.2845,2.0
training,2018-09-20 23:39:22.472939,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,FTL,trip-153748676247268853,IND507117AAB,Manuguru_AskNagar_D (Telangana),IND507303AAA,Sathupally_VidyaNGR_D (Telangana),2018-09-21 05:49:38.771500,2018-09-21 09:13:01.154332,203.0,False,80,2018-09-21 05:49:38.771500,80.55041352769219,195.0,94.0,124.1883,2.074468085106383,41.0,12.0,13.0238,3.4166666666666665
training,2018-09-20 23:39:22.472939,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,FTL,trip-153748676247268853,IND507303AAA,Sathupally_VidyaNGR_D (Telangana),IND507002AAA,Khammam_NSTRoad_I (Telangana),2018-09-21 09:13:01.154332,2018-09-21 14:47:41.579215,334.0,True,22,2018-09-21 13:07:29,22.23503235165513,37.0,16.0,22.7886,2.3125,37.0,16.0,22.7886,2.3125
training,2018-09-20 23:39:22.472939,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,FTL,trip-153748676247268853,IND507303AAA,Sathupally_VidyaNGR_D (Telangana),IND507002AAA,Khammam_NSTRoad_I (Telangana),2018-09-21 09:13:01.154332,2018-09-21 14:47:41.579215,334.0,True,44,2018-09-21 10:27:58,44.56098811692832,197.0,35.0,49.9804,5.628571428571429,159.0,19.0,27.1918,8.368421052631579
training,2018-09-20 23:39:22.472939,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,FTL,trip-153748676247268853,IND507303AAA,Sathupally_VidyaNGR_D (Telangana),IND507002AAA,Khammam_NSTRoad_I (Telangana),2018-09-21 09:13:01.154332,2018-09-21 14:47:41.579215,334.0,True,66,2018-09-21 09:51:26,66.00392505817518,233.0,51.0,72.0703,4.568627450980392,36.0,15.0,22.0899,2.4
training,2018-09-20 23:39:22.472939,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,FTL,trip-153748676247268853,IND507303AAA,Sathupally_VidyaNGR_D (Telangana),IND507002AAA,Khammam_NSTRoad_I (Telangana),2018-09-21 09:13:01.154332,2018-09-21 14:47:41.579215,334.0,False,71,2018-09-21 09:26:25,71.27995014299584,258.0,55.0,78.04260000000001,4.6909090909090905,25.0,4.0,5.9724,6.25
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742102AAB,Berhampore_Central_I_2 (West Bengal),IND742303AAB,Domkal_Central_D_2 (West Bengal),2018-09-30 22:03:35.780049,2018-09-30 23:55:48.235624,112.0,True,9,2018-09-30 23:35:55,9.80579048328285,17.0,7.0,10.2,2.4285714285714284,17.0,7.0,10.2,2.4285714285714284
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742102AAB,Berhampore_Central_I_2 (West Bengal),IND742303AAB,Domkal_Central_D_2 (West Bengal),2018-09-30 22:03:35.780049,2018-09-30 23:55:48.235624,112.0,True,18,2018-09-30 23:21:53,18.841061972191824,32.0,14.0,20.0475,2.2857142857142856,14.0,6.0,9.8476,2.333333333333333
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742102AAB,Berhampore_Central_I_2 (West Bengal),IND742303AAB,Domkal_Central_D_2 (West Bengal),2018-09-30 22:03:35.780049,2018-09-30 23:55:48.235624,112.0,True,27,2018-09-30 23:01:55,27.14983563396427,51.0,20.0,28.1545,2.55,19.0,5.0,8.1069,3.8
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742102AAB,Berhampore_Central_I_2 (West Bengal),IND742303AAB,Domkal_Central_D_2 (West Bengal),2018-09-30 22:03:35.780049,2018-09-30 23:55:48.235624,112.0,False,28,2018-09-30 22:55:54,28.31882732479687,58.0,28.0,37.9558,2.071428571428572,6.0,8.0,9.8013,0.75
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742303AAB,Domkal_Central_D_2 (West Bengal),IND741165AAB,Nazirpur_Central_D_1 (West Bengal),2018-09-30 23:55:48.235624,2018-10-01 02:19:57.805399,144.0,True,9,2018-10-01 01:43:54,9.723032615561834,17.0,8.0,12.3649,2.125,17.0,8.0,12.3649,2.125
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742303AAB,Domkal_Central_D_2 (West Bengal),IND741165AAB,Nazirpur_Central_D_1 (West Bengal),2018-09-30 23:55:48.235624,2018-10-01 02:19:57.805399,144.0,True,18,2018-10-01 01:25:54,18.747286216345817,35.0,16.0,22.809,2.1875,18.0,7.0,10.4442,2.571428571428572
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742303AAB,Domkal_Central_D_2 (West Bengal),IND741165AAB,Nazirpur_Central_D_1 (West Bengal),2018-09-30 23:55:48.235624,2018-10-01 02:19:57.805399,144.0,True,27,2018-10-01 00:59:54,27.690568267685784,61.0,23.0,32.831300000000006,2.652173913043478,26.0,7.0,10.0223,3.7142857142857135
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742303AAB,Domkal_Central_D_2 (West Bengal),IND741165AAB,Nazirpur_Central_D_1 (West Bengal),2018-09-30 23:55:48.235624,2018-10-01 02:19:57.805399,144.0,False,27,2018-10-01 00:17:53,27.536437874243035,104.0,37.0,52.9817,2.810810810810811,42.0,14.0,20.1504,3.0
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND741165AAB,Nazirpur_Central_D_1 (West Bengal),IND742121AAB,Nowda_ArhamDPP_D (West Bengal),2018-10-01 02:19:57.805399,2018-10-01 04:18:32.713199,118.0,True,9,2018-10-01 03:27:54,9.12363898949783,44.0,81.0,92.8474,0.5432098765432098,44.0,81.0,92.8474,0.5432098765432098
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND741165AAB,Nazirpur_Central_D_1 (West Bengal),IND742121AAB,Nowda_ArhamDPP_D (West Bengal),2018-10-01 02:19:57.805399,2018-10-01 04:18:32.713199,118.0,False,9,2018-10-01 02:47:53,9.863592154945946,84.0,69.0,81.57730000000001,1.2173913043478262,40.0,12.0,11.2701,3.333333333333333
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742121AAB,Nowda_ArhamDPP_D (West Bengal),IND742121AAA,Nowda_AmtlaDPP_D (West Bengal),2018-10-01 04:18:32.713199,2018-10-01 05:45:40.005809,87.0,True,9,2018-10-01 05:21:53,9.14445737039399,22.0,9.0,10.384,2.4444444444444446,22.0,9.0,10.384,2.4444444444444446
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742121AAB,Nowda_ArhamDPP_D (West Bengal),IND742121AAA,Nowda_AmtlaDPP_D (West Bengal),2018-10-01 04:18:32.713199,2018-10-01 05:45:40.005809,87.0,False,12,2018-10-01 05:11:53,12.9575905731089,32.0,13.0,14.7059,2.4615384615384617,10.0,3.0,4.321899999999999,3.333333333333333
test,2018-09-30 22:03:35.780049,thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,Carting,trip-153834501577976977,IND742121AAA,Nowda_AmtlaDPP_D (West Bengal),IND742102AAB,Berhampore_Central_I_2 (West Bengal),2018-10-01 05:45:40.005809,2018-10-01 07:45:40.455093,120.0,True,9,2018-10-01 06:21:53,9.460390297128416,80.0,13.0,15.6563,6.153846153846154,80.0,13.0,15.6563,6.153846153846154
